Date,^TNX,linear,log_price
2016-03-22,1.934999942779541,0.4523141650289081,-0.7933782852153314
2016-03-23,1.875,0.4382889325624272,-0.8248769227034053
2016-03-24,1.899999976158142,0.4441327794234609,-0.811631708501731
2016-03-28,1.8700000047683716,0.43712016319022046,-0.8275471487093529
2016-03-29,1.8140000104904175,0.42402993507524095,-0.857951224649804
2016-03-30,1.8300000429153442,0.42777000821256644,-0.8491695918214424
2016-03-31,1.7860000133514404,0.41748482101775114,-0.8735070921958616
2016-04-01,1.7920000553131104,0.4188873554106632,-0.8701532367063501
2016-04-04,1.7790000438690186,0.41584854946979366,-0.8774341487827121
2016-04-05,1.7269999980926514,0.4036933257063156,-0.9070997840656668
2016-04-06,1.7549999952316284,0.41023843976380536,-0.8910167279249712
2016-04-07,1.690999984741211,0.3952781750801631,-0.9281655212328661
2016-04-08,1.7200000286102295,0.40205705415835813,-0.9111612746665636
2016-04-11,1.7239999771118164,0.4029920585098596,-0.9088384231604868
2016-04-12,1.781000018119812,0.41631605164554436,-0.876310567644301
2016-04-13,1.7619999647140503,0.4118747113117628,-0.8870360746378702
2016-04-14,1.781000018119812,0.41631605164554436,-0.876310567644301
2016-04-15,1.7519999742507935,0.4095371725673493,-0.8927276043086158
2016-04-18,1.7730000019073486,0.41444601507688156,-0.880812553957934
2016-04-19,1.7829999923706055,0.41678355382129506,-0.8751882475237411
2016-04-20,1.8539999723434448,0.43338009005289474,-0.836140129899352
2016-04-21,1.8700000047683716,0.4371201631902203,-0.827547148709353
2016-04-22,1.8880000114440918,0.44132773850329654,-0.8179675083409813
2016-04-25,1.9019999504089355,0.44460028159921144,-0.8105796440756962
2016-04-26,1.930999994277954,0.45137916067740647,-0.7954475816426574
2016-04-27,1.8600000143051147,0.43478262444580673,-0.8329090867097478
2016-04-28,1.8380000591278076,0.429640044781229,-0.8448075260226398
2016-04-29,1.819000005722046,0.42519870444744745,-0.8551986794440848
2016-05-02,1.8650000095367432,0.43595139381801346,-0.8302245239164656
2016-05-03,1.7999999523162842,0.42075736411366593,-0.8656989437146143
2016-05-04,1.784000039100647,0.4170173188420003,-0.8746275260505593
2016-05-05,1.746999979019165,0.40836840319514245,-0.8955855629834967
2016-05-06,1.7790000438690186,0.4158485494697935,-0.8774341487827123
2016-05-09,1.7599999904632568,0.411407209136012,-0.8881717784943234
2016-05-10,1.7599999904632568,0.411407209136012,-0.8881717784943234
2016-05-11,1.7369999885559082,0.406030864450729,-0.9013261014552355
2016-05-12,1.7569999694824219,0.41070594193955595,-0.8898777902899593
2016-05-13,1.7050000429153442,0.3985507460417378,-0.9199204462200101
2016-05-16,1.753000020980835,0.4097709375880545,-0.8921569642181514
2016-05-17,1.7589999437332153,0.41117344411530665,-0.8887401483582983
2016-05-18,1.8799999952316284,0.4394577019346336,-0.82221380782029
2016-05-19,1.8450000286102295,0.43127631632918645,-0.8410062891263901
