Date,SPY
1995-11-20,35.453956604003906
1995-11-21,35.74077606201172
1995-11-22,35.629737854003906
1995-11-24,35.72227096557617
1995-11-27,35.73151779174805
1995-11-28,36.11085891723633
1995-11-29,36.14786148071289
1995-11-30,36.064598083496094
1995-12-01,36.11085891723633
1995-12-04,36.554954528808594
1995-12-05,36.795509338378906
1995-12-06,36.8787727355957
1995-12-07,36.68449020385742
1995-12-08,36.80476379394531
1995-12-11,36.96202850341797
1995-12-12,36.85100173950195
1995-12-13,37.08232879638672
1995-12-14,36.81401062011719
1995-12-15,36.827491760253906
1995-12-18,36.119972229003906
1995-12-19,36.50165939331055
1995-12-20,36.14791488647461
1995-12-21,36.3341178894043
1995-12-22,36.46442794799805
1995-12-26,36.64130401611328
1995-12-27,36.6226806640625
1995-12-28,36.58545684814453
1995-12-29,36.63197708129883
1996-01-02,37.02298355102539
1996-01-03,37.12538146972656
1996-01-04,36.77163314819336
1996-01-05,36.69715881347656
1996-01-08,36.8367919921875
1996-01-09,36.20376968383789
1996-01-10,35.72896957397461
1996-01-11,35.94309997558594
1996-01-12,35.88724136352539
1996-01-15,35.812782287597656
1996-01-16,36.25033950805664
1996-01-17,36.138614654541016
1996-01-18,36.25960922241211
1996-01-19,36.50165939331055
1996-01-22,36.51097106933594
1996-01-23,36.59474182128906
1996-01-24,36.89265441894531
1996-01-25,36.762332916259766
1996-01-26,37.07884216308594
1996-01-29,37.227783203125
1996-01-30,37.544288635253906
1996-01-31,37.935298919677734
1996-02-01,38.07490158081055
1996-02-02,37.91666030883789
1996-02-05,38.223876953125
1996-02-06,38.58692932128906
1996-02-07,38.81037902832031
1996-02-08,39.22927474975586
1996-02-09,39.219966888427734
1996-02-12,39.51786422729492
1996-02-13,39.43408203125
1996-02-14,39.08964157104492
1996-02-15,38.84760284423828
1996-02-16,38.68934631347656
1996-02-20,38.30766677856445
1996-02-21,38.78245162963867
1996-02-22,39.396854400634766
1996-02-23,39.28514099121094
1996-02-26,38.72660446166992
1996-02-27,38.60555648803711
1996-02-28,38.4286994934082
1996-02-29,38.05631637573242
1996-03-01,38.661415100097656
1996-03-04,38.88483428955078
1996-03-05,39.247886657714844
1996-03-06,38.90345001220703
1996-03-07,39.098976135253906
1996-03-08,37.832881927490234
1996-03-11,38.27042007446289
1996-03-12,37.97252655029297
1996-03-13,38.233184814453125
1996-03-14,38.400753021240234
1996-03-15,38.37495040893555
1996-03-18,39.11366271972656
1996-03-19,39.02949142456055
1996-03-20,38.98273849487305
1996-03-21,38.88923263549805
1996-03-22,38.99210739135742
1996-03-25,38.917274475097656
1996-03-26,39.104278564453125
1996-03-27,38.74897384643555
1996-03-28,38.89860916137695
1996-03-29,38.711578369140625
1996-04-01,39.160400390625
1996-04-02,39.235225677490234
1996-04-03,39.235225677490234
1996-04-04,39.20716094970703
1996-04-08,38.53390121459961
1996-04-09,38.384300231933594
1996-04-10,37.70171356201172
1996-04-11,37.65494155883789
1996-04-12,38.131813049316406
1996-04-15,38.44976043701172
1996-04-16,38.56196594238281
1996-04-17,38.46846389770508
1996-04-18,38.52458190917969
1996-04-19,38.61804962158203
1996-04-22,38.917274475097656
1996-04-23,39.03884506225586
1996-04-24,38.89860916137695
1996-04-25,39.07623291015625
1996-04-26,39.160400390625
1996-04-29,39.160400390625
1996-04-30,39.132347106933594
1996-05-01,39.21650314331055
1996-05-02,38.54325866699219
1996-05-03,38.487159729003906
1996-05-06,38.44976043701172
1996-05-07,38.29079055786133
1996-05-08,38.767677307128906
1996-05-09,38.739620208740234
1996-05-10,39.12299346923828
1996-05-13,39.71208190917969
1996-05-14,39.95521926879883
1996-05-15,39.908447265625
1996-05-16,39.99260330200195
1996-05-17,40.2076530456543
1996-05-20,40.47883605957031
1996-05-21,40.4227409362793
1996-05-22,40.806114196777344
1996-05-23,40.637794494628906
1996-05-24,40.796749114990234
1996-05-28,40.38532257080078
1996-05-29,40.11417007446289
1996-05-30,40.31987380981445
1996-05-31,40.02065658569336
1996-06-03,40.13284683227539
1996-06-04,40.41337203979492
1996-06-05,40.76870346069336
1996-06-06,40.4694938659668
1996-06-07,40.4694938659668
1996-06-10,40.338584899902344
1996-06-11,40.30117416381836
1996-06-12,40.22636413574219
1996-06-13,40.22636413574219
1996-06-14,40.05805587768555
1996-06-17,40.03000259399414
1996-06-18,39.70273208618164
1996-06-19,39.88039779663086
1996-06-20,39.85234451293945
1996-06-21,40.19510269165039
1996-06-24,40.270301818847656
1996-06-25,40.22331237792969
1996-06-26,39.950706481933594
1996-06-27,40.23271179199219
1996-06-28,40.37372970581055
1996-07-01,40.72152328491211
1996-07-02,40.57113265991211
1996-07-03,40.48651885986328
1996-07-05,39.452510833740234
1996-07-08,39.29269790649414
1996-07-09,39.452510833740234
1996-07-10,39.61228942871094
1996-07-11,38.813297271728516
1996-07-12,38.84147644042969
1996-07-15,37.69465637207031
1996-07-16,37.78866958618164
1996-07-17,38.239898681640625
1996-07-18,38.766292572021484
1996-07-19,38.48427963256836
1996-07-22,38.202274322509766
1996-07-23,37.713470458984375
1996-07-24,37.78866958618164
1996-07-25,38.12708282470703
1996-07-26,38.3338623046875
1996-07-29,37.910858154296875
1996-07-30,38.27748107910156
1996-07-31,38.55949401855469
1996-08-01,39.19871520996094
1996-08-02,40.044708251953125
1996-08-05,39.80970764160156
1996-08-06,39.93190002441406
1996-08-07,40.035301208496094
1996-08-08,39.9694938659668
1996-08-09,39.83791732788086
1996-08-12,40.12929916381836
1996-08-13,39.80970764160156
1996-08-14,39.950706481933594
1996-08-15,39.87550354003906
1996-08-16,40.213897705078125
1996-08-19,40.23271179199219
1996-08-20,40.20452117919922
1996-08-21,40.06351852416992
1996-08-22,40.43951416015625
1996-08-23,40.22331237792969
1996-08-26,40.02590560913086
1996-08-27,40.17632293701172
1996-08-28,40.11050796508789
1996-08-29,39.71571350097656
1996-08-30,39.30210876464844
1996-09-03,39.55590057373047
1996-09-04,39.5934944152832
1996-09-05,39.114097595214844
1996-09-06,39.668724060058594
1996-09-09,40.13872146606445
1996-09-10,40.119911193847656
1996-09-11,40.345497131347656
1996-09-12,40.627506256103516
1996-09-13,41.24793243408203
1996-09-16,41.39833450317383
1996-09-17,41.30433654785156
1996-09-18,41.2009391784668
1996-09-19,41.360713958740234
1996-09-20,41.5074577331543
1996-09-23,41.497989654541016
1996-09-24,41.48854446411133
1996-09-25,41.51691818237305
1996-09-26,41.497989654541016
1996-09-27,41.53580093383789
1996-09-30,41.497989654541016
1996-10-01,41.72475814819336
1996-10-02,42.00821304321289
1996-10-03,41.970436096191406
1996-10-04,42.5373420715332
1996-10-07,42.584571838378906
1996-10-08,42.41452407836914
1996-10-09,42.083797454833984
1996-10-10,41.998783111572266
1996-10-11,42.51844787597656
1996-10-14,42.57514190673828
1996-10-15,42.51844787597656
1996-10-16,42.72631072998047
1996-10-17,42.839698791503906
1996-10-18,43.06645965576172
1996-10-21,43.009769439697266
1996-10-22,42.707420349121094
1996-10-23,42.84914016723633
1996-10-24,42.480648040771484
1996-10-25,42.51844787597656
1996-10-28,42.235008239746094
1996-10-29,42.57514190673828
1996-10-30,42.43342590332031
1996-10-31,42.839698791503906
1996-11-01,42.68852233886719
1996-11-04,42.971961975097656
1996-11-05,43.217647552490234
1996-11-06,44.049129486083984
1996-11-07,44.15304946899414
1996-11-08,44.39869689941406
1996-11-11,44.35145568847656
1996-11-12,44.219181060791016
1996-11-13,44.4175910949707
1996-11-14,44.710506439208984
1996-11-15,44.767189025878906
1996-11-18,44.776634216308594
1996-11-19,45.097877502441406
1996-11-20,45.173500061035156
1996-11-21,45.107330322265625
1996-11-22,45.45695114135742
1996-11-25,46.03330993652344
1996-11-26,45.88212966918945
1996-11-27,45.79707336425781
1996-11-29,45.967140197753906
1996-12-02,45.98605728149414
1996-12-03,45.20182800292969
1996-12-04,45.32467269897461
1996-12-05,45.20182800292969
1996-12-06,44.93727493286133
1996-12-09,45.59867858886719
1996-12-10,45.38135528564453
1996-12-11,44.96562957763672
1996-12-12,44.219181060791016
1996-12-13,44.33257293701172
1996-12-16,43.76565933227539
1996-12-17,44.1152458190918
1996-12-18,44.464839935302734
1996-12-19,45.38135528564453
1996-12-20,45.48092269897461
1996-12-23,45.36701583862305
1996-12-24,45.6993408203125
1996-12-26,46.05064010620117
1996-12-27,46.10759735107422
1996-12-30,45.70881652832031
1996-12-31,44.873268127441406
1997-01-02,44.98720169067383
1997-01-03,45.63285446166992
1997-01-06,45.23407745361328
1997-01-07,45.7847785949707
1997-01-08,45.38600540161133
1997-01-09,45.76578140258789
1997-01-10,46.259521484375
1997-01-13,46.19306182861328
1997-01-14,46.772247314453125
1997-01-15,46.6583251953125
1997-01-16,46.84819412231445
1997-01-17,47.13307571411133
1997-01-20,47.19004821777344
1997-01-21,47.56983947753906
1997-01-22,47.91166687011719
1997-01-23,47.24700927734375
1997-01-24,46.639320373535156
1997-01-27,46.506385803222656
1997-01-28,46.639320373535156
1997-01-29,47.09508514404297
1997-01-30,47.7027702331543
1997-01-31,47.64578628540039
1997-02-03,47.788230895996094
1997-02-04,48.08254623413086
1997-02-05,47.18052673339844
1997-02-06,47.493873596191406
1997-02-07,48.13951873779297
1997-02-10,47.683753967285156
1997-02-11,48.2344856262207
1997-02-12,48.9181022644043
1997-02-13,49.44985580444336
1997-02-14,49.33591079711914
1997-02-18,49.75367736816406
1997-02-19,49.421356201171875
1997-02-20,48.82318878173828
1997-02-21,48.842166900634766
1997-02-24,49.421356201171875
1997-02-25,49.45933151245117
1997-02-26,48.9751091003418
1997-02-27,48.24396896362305
1997-02-28,48.101558685302734
1997-03-03,48.42436218261719
1997-03-04,48.15852737426758
1997-03-05,48.9751091003418
1997-03-06,48.69023895263672
1997-03-07,49.12697982788086
1997-03-10,49.639732360839844
1997-03-11,49.373863220214844
1997-03-12,48.93712615966797
1997-03-13,48.17753601074219
1997-03-14,48.42436218261719
1997-03-17,48.55730056762695
1997-03-18,48.03508377075195
1997-03-19,47.8736686706543
1997-03-20,47.62680435180664
1997-03-21,47.847320556640625
1997-03-24,48.514495849609375
1997-03-25,48.03792953491211
1997-03-26,48.24761962890625
1997-03-27,46.97041702270508
1997-03-31,45.97919464111328
1997-04-01,46.274654388427734
1997-04-02,45.4454231262207
1997-04-03,45.6932258605957
1997-04-04,46.265106201171875
1997-04-07,46.446205139160156
1997-04-08,46.77980422973633
1997-04-09,46.39855194091797
1997-04-10,46.22698974609375
1997-04-11,44.7591667175293
1997-04-14,45.35965347290039
1997-04-15,46.13167190551758
1997-04-16,46.66543197631836
1997-04-17,46.47481155395508
1997-04-18,46.70356369018555
1997-04-21,46.39855194091797
1997-04-22,47.41841506958008
1997-04-23,47.46604919433594
1997-04-24,47.22780227661133
1997-04-25,46.684513092041016
1997-04-28,47.141990661621094
1997-04-29,48.628902435302734
1997-04-30,48.85761260986328
1997-05-01,48.80046463012695
1997-05-02,49.677345275878906
1997-05-05,50.85921096801758
1997-05-06,50.82109451293945
1997-05-07,49.715431213378906
1997-05-08,50.05859375
1997-05-09,50.401737213134766
1997-05-12,51.24049377441406
1997-05-13,51.03081512451172
1997-05-14,51.1260986328125
1997-05-15,51.469261169433594
1997-05-16,50.76392364501953
1997-05-19,50.91642379760742
1997-05-20,51.52641296386719
1997-05-21,51.41202163696289
1997-05-22,51.24049377441406
1997-05-23,51.71706771850586
1997-05-27,51.926719665527344
1997-05-28,51.917205810546875
1997-05-29,51.6121940612793
1997-05-30,51.945770263671875
1997-06-02,51.71706771850586
1997-06-03,51.54547119140625
1997-06-04,51.488304138183594
1997-06-05,51.678932189941406
1997-06-06,52.689247131347656
1997-06-09,52.95612335205078
1997-06-10,53.118133544921875
1997-06-11,53.24205780029297
1997-06-12,54.271446228027344
1997-06-13,54.72893524169922
1997-06-16,54.74800491333008
1997-06-17,54.671783447265625
1997-06-18,54.48112869262695
1997-06-19,55.0434684753418
1997-06-20,54.855926513671875
1997-06-23,53.52592849731445
1997-06-24,54.8846435546875
1997-06-25,54.501895904541016
1997-06-26,54.233970642089844
1997-06-27,54.44452667236328
1997-06-30,54.080902099609375
1997-07-01,54.71240997314453
1997-07-02,55.6118278503418
1997-07-03,56.3773193359375
1997-07-07,55.80322265625
1997-07-08,56.386863708496094
1997-07-09,55.764923095703125
1997-07-10,56.01371383666992
1997-07-11,56.205101013183594
1997-07-14,56.3773193359375
1997-07-15,56.66439437866211
1997-07-16,57.410743713378906
1997-07-17,57.12367630004883
1997-07-18,55.90846252441406
1997-07-21,55.91804504394531
1997-07-22,57.40114212036133
1997-07-23,57.35335159301758
1997-07-24,57.621238708496094
1997-07-25,57.58295822143555
1997-07-28,57.54468536376953
1997-07-29,57.736053466796875
1997-07-30,58.42494583129883
1997-07-31,58.367557525634766
1997-08-01,58.137901306152344
1997-08-04,58.2910041809082
1997-08-05,58.32931900024414
1997-08-06,58.80772399902344
1997-08-07,58.367557525634766
1997-08-08,57.18108367919922
1997-08-11,57.602081298828125
1997-08-12,56.683502197265625
1997-08-13,56.51129913330078
1997-08-14,56.7218017578125
1997-08-15,54.98032760620117
1997-08-18,56.205101013183594
1997-08-19,56.85575866699219
1997-08-20,57.71689224243164
1997-08-21,56.702632904052734
1997-08-22,56.683502197265625
1997-08-25,56.472991943359375
1997-08-26,55.640541076660156
1997-08-27,55.97544479370117
1997-08-28,55.12384033203125
1997-08-29,55.343936920166016
1997-09-02,57.14280700683594
1997-09-03,56.836605072021484
1997-09-04,57.20024490356445
1997-09-05,57.03754425048828
1997-09-08,57.28631591796875
1997-09-09,57.315032958984375
1997-09-10,56.12853240966797
1997-09-11,55.84150314331055
1997-09-12,56.74091339111328
1997-09-15,56.645259857177734
1997-09-16,58.061363220214844
1997-09-17,58.061363220214844
1997-09-18,58.310176849365234
1997-09-19,58.40879440307617
1997-09-22,58.735347747802734
1997-09-23,58.46640396118164
1997-09-24,57.98622131347656
1997-09-25,57.58291244506836
1997-09-26,58.063087463378906
1997-09-29,58.620094299316406
1997-09-30,58.005462646484375
1997-10-01,58.77375793457031
1997-10-02,59.10023498535156
1997-10-03,59.397953033447266
1997-10-06,59.791717529296875
1997-10-07,60.34870529174805
1997-10-08,59.9261589050293
1997-10-09,59.71489334106445
1997-10-10,59.54199981689453
1997-10-13,59.59965515136719
1997-10-14,59.618831634521484
1997-10-15,59.484375
1997-10-16,58.543243408203125
1997-10-17,57.94782257080078
1997-10-20,58.77375793457031
1997-10-21,59.916595458984375
1997-10-22,59.52284240722656
1997-10-23,58.35118103027344
1997-10-24,57.774959564208984
1997-10-27,53.58781814575195
1997-10-28,56.68013381958008
1997-10-29,56.526493072509766
1997-10-30,55.27803421020508
1997-10-31,56.584102630615234
1997-11-03,57.774959564208984
1997-11-04,57.774959564208984
1997-11-05,57.967041015625
1997-11-06,57.74613952636719
1997-11-07,57.121917724609375
1997-11-10,56.776214599609375
1997-11-11,56.79538345336914
1997-11-12,55.623775482177734
1997-11-13,56.43047332763672
1997-11-14,57.19876480102539
1997-11-17,58.25514221191406
1997-11-18,57.89019775390625
1997-11-19,58.17831039428711
1997-11-20,59.06186294555664
1997-11-21,59.46519470214844
1997-11-24,58.38957214355469
1997-11-25,58.543243408203125
1997-11-26,58.716102600097656
1997-11-28,58.77375793457031
1997-12-01,60.29109191894531
1997-12-02,59.9261589050293
1997-12-03,60.09900665283203
1997-12-04,60.04138946533203
1997-12-05,60.80972671508789
1997-12-08,60.63683319091797
1997-12-09,60.271888732910156
1997-12-10,59.75331497192383
1997-12-11,58.735347747802734
1997-12-12,58.850555419921875
1997-12-15,59.445960998535156
1997-12-16,59.81090545654297
1997-12-17,59.50362777709961
1997-12-18,58.9273681640625
1997-12-19,58.48695373535156
1997-12-22,58.862979888916016
1997-12-23,57.81204605102539
1997-12-24,57.63846969604492
1997-12-26,57.869869232177734
1997-12-29,59.007625579833984
1997-12-30,59.933197021484375
1997-12-31,59.89464569091797
1998-01-02,60.20319747924805
1998-01-05,60.338157653808594
1998-01-06,59.37398147583008
1998-01-07,59.52827835083008
1998-01-08,59.007625579833984
1998-01-09,56.963523864746094
1998-01-12,58.004852294921875
1998-01-13,58.81475830078125
1998-01-14,59.084739685058594
1998-01-15,58.59302520751953
1998-01-16,59.43184280395508
1998-01-20,60.39604187011719
1998-01-21,59.81749725341797
1998-01-22,59.28722381591797
1998-01-23,59.200439453125
1998-01-26,59.16185760498047
1998-01-27,59.75969314575195
1998-01-28,60.299591064453125
1998-01-29,60.627403259277344
1998-01-30,60.665958404541016
1998-02-02,61.66872024536133
1998-02-03,62.131534576416016
1998-02-04,62.054420471191406
1998-02-05,62.01581954956055
1998-02-06,62.71001052856445
1998-02-09,62.497947692871094
1998-02-10,63.09571075439453
1998-02-11,63.03787612915039
1998-02-12,63.307830810546875
1998-02-13,62.94145202636719
1998-02-17,63.24995803833008
1998-02-18,63.8284912109375
1998-02-19,63.49101638793945
1998-02-20,63.9634895324707
1998-02-23,64.21415710449219
1998-02-24,63.712799072265625
1998-02-25,64.50341796875
1998-02-26,64.86983489990234
1998-02-27,64.86983489990234
1998-03-02,64.73479461669922
1998-03-03,65.1011734008789
1998-03-04,64.67696380615234
1998-03-05,64.0792007446289
1998-03-06,65.37117767333984
1998-03-09,65.13980102539062
1998-03-10,65.7568588256836
1998-03-11,66.06537628173828
1998-03-12,66.33534240722656
1998-03-13,66.08465576171875
1998-03-16,66.79817962646484
1998-03-17,66.9909896850586
1998-03-18,67.24169158935547
1998-03-19,67.41520690917969
1998-03-20,67.99569702148438
1998-03-23,67.84098815917969
1998-03-24,68.4211654663086
1998-03-25,68.16975402832031
1998-03-26,68.13107299804688
1998-03-27,67.84098815917969
1998-03-30,67.80230712890625
1998-03-31,68.03437805175781
1998-04-01,68.58553314208984
1998-04-02,69.33009338378906
1998-04-03,69.67818450927734
1998-04-06,69.1173324584961
1998-04-07,68.65322875976562
1998-04-08,68.2664794921875
1998-04-09,68.8079605102539
1998-04-13,68.61457824707031
1998-04-14,69.19470977783203
1998-04-15,69.38809967041016
1998-04-16,68.57584381103516
1998-04-17,69.48481750488281
1998-04-20,69.46549987792969
1998-04-21,69.79420471191406
1998-04-22,69.98761749267578
1998-04-23,69.31073760986328
1998-04-24,68.57584381103516
1998-04-27,67.2801742553711
1998-04-28,67.1834945678711
1998-04-29,67.64761352539062
1998-04-30,68.9046401977539
1998-05-01,69.67818450927734
1998-05-04,69.504150390625
1998-05-05,69.02064514160156
1998-05-06,68.20845031738281
1998-05-07,67.66690826416016
1998-05-08,68.76927185058594
1998-05-11,68.53721618652344
1998-05-12,69.27210235595703
1998-05-13,69.44611358642578
1998-05-14,69.0980224609375
1998-05-15,68.71125030517578
1998-05-18,68.44049835205078
1998-05-19,68.9046401977539
1998-05-20,69.5621566772461
1998-05-21,69.1173324584961
1998-05-22,68.84663391113281
1998-05-26,67.7442855834961
1998-05-27,67.84098815917969
1998-05-28,68.15042877197266
1998-05-29,67.47351837158203
1998-06-01,67.78298950195312
1998-06-02,67.84098815917969
1998-06-03,66.75800323486328
1998-06-04,67.99569702148438
1998-06-05,69.31073760986328
1998-06-08,69.23341369628906
1998-06-09,69.44611358642578
1998-06-10,69.00133514404297
1998-06-11,67.70561218261719
1998-06-12,68.34380340576172
1998-06-15,66.54528045654297
1998-06-16,67.57023620605469
1998-06-17,68.98199462890625
1998-06-18,68.67256164550781
1998-06-19,68.3284912109375
1998-06-22,68.65831756591797
1998-06-23,69.47308349609375
1998-06-24,70.40434265136719
1998-06-25,70.28789520263672
1998-06-26,70.57893371582031
1998-06-29,70.83110809326172
1998-06-30,70.34610748291016
1998-07-01,71.16094207763672
1998-07-02,71.29676818847656
1998-07-06,72.01457977294922
1998-07-07,71.87876892089844
1998-07-08,72.40260314941406
1998-07-09,71.91758728027344
1998-07-10,72.3055648803711
1998-07-13,72.324951171875
1998-07-14,73.13977813720703
1998-07-15,73.00399017333984
1998-07-16,73.50843048095703
1998-07-17,73.60541534423828
1998-07-20,73.60541534423828
1998-07-21,72.324951171875
1998-07-22,72.324951171875
1998-07-23,70.88932037353516
1998-07-24,70.83110809326172
1998-07-27,71.33555603027344
1998-07-28,70.1326904296875
1998-07-29,69.86109924316406
1998-07-30,70.90873718261719
1998-07-31,69.39551544189453
1998-08-03,69.10450744628906
1998-08-04,66.42723846435547
1998-08-05,67.33905792236328
1998-08-06,67.63006591796875
1998-08-07,67.74645233154297
1998-08-10,67.35847473144531
1998-08-11,66.34959411621094
1998-08-12,67.47486114501953
1998-08-13,66.66004180908203
1998-08-14,65.88404083251953
1998-08-17,67.2808837890625
1998-08-18,68.5224838256836
1998-08-19,68.3478775024414
1998-08-20,67.94047546386719
1998-08-21,67.39724731445312
1998-08-24,67.82405853271484
1998-08-25,67.97923278808594
1998-08-26,67.59121704101562
1998-08-27,64.40959167480469
1998-08-28,64.17678833007812
1998-08-31,59.598243713378906
1998-09-01,62.12034606933594
1998-09-02,61.67410659790039
1998-09-03,61.189117431640625
1998-09-04,60.68470001220703
1998-09-08,63.9439811706543
1998-09-09,62.39198303222656
1998-09-10,61.15027618408203
1998-09-11,63.12917709350586
