Date,TIP
2004-09-02,53.566612243652344
2004-09-03,53.478721618652344
2004-09-07,53.333984375
2004-09-08,53.592464447021484
2004-09-09,53.489036560058594
2004-09-10,53.499385833740234
2004-09-13,53.63380813598633
2004-09-14,53.64414596557617
2004-09-15,53.452857971191406
2004-09-16,53.607967376708984
2004-09-17,53.49420928955078
2004-09-20,53.685482025146484
2004-09-21,53.64931869506836
2004-09-22,53.95431137084961
2004-09-23,53.763038635253906
2004-09-24,53.70618438720703
2004-09-27,53.969818115234375
2004-09-28,54.0938606262207
2004-09-29,53.866432189941406
2004-09-30,53.861270904541016
2004-10-01,53.607967376708984
2004-10-04,53.478721618652344
2004-10-05,53.61826705932617
2004-10-06,53.27190399169922
2004-10-07,53.349456787109375
2004-10-08,53.78888702392578
2004-10-11,53.92848205566406
